Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GEMINI-E3 7.0,Ambitious climate policies (NDC_LTT),USA,Value Added Industry,billion US$2010/yr,,,1502.4544,1446.4148,1342.9007,1250.068,1222.2525,1198.0968,1178.1415,1168.4231,,,,,,,,,,
GEMINI-E3 7.0,Ambitious climate policies (NDC_LTT),World,Value Added Industry,billion US$2010/yr,,,10783.369,10372.325,9512.35,8784.4209,8493.6104,8247.878,8079.8079,7939.5508,,,,,,,,,,
GEMINI-E3 7.0,Ambitious climate policies (NDC_LTT),USA,Value Added Residential and Commercial,billion US$2010/yr,,,12150.581,11697.38,10860.246,10109.493,9884.5443,9689.1935,9527.8119,9449.2182,,,,,,,,,,
GEMINI-E3 7.0,Ambitious climate policies (NDC_LTT),World,Value Added Residential and Commercial,billion US$2010/yr,,,60535.206,58847.454,53985.744,49824.602,48046.253,46523.034,45422.825,44555.635,,,,,,,,,,
MUSE,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,1.9,6.8,33.5,88.2,368.7,517.6,639.2,713.4,896.4,1071.8,1106.4,1121.4,1029.6,1019.1,1044.5,1130.8
MUSE,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,28.2,65.1,738.4,1245.5,1954.5,2895.3,4210.9,5342.7,5821.7,6523.1,6688,7057.6,7059.4,7154.9,7252.2,7456.1
MUSE,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,0,0,0,0,134.7,215.7,325.4,406.1,514.3,631.9,651.8,631.9,549.5,550.7,567.2,592.9
MUSE,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,4.1,20.2,40.2,147.4,312.4,455.6,639.5,1410.5,1711.4,1985.3,2364.5,2633.7,2617.6,2762.2,2587.8,2722.5
MUSE,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,0,0,0,0,0.1,1.6,3.1,4.1,4.6,5.2,7.1,9.8,13.4,14.7,15.8,17.5
MUSE,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,1.9,6.8,33.5,87.9,233.5,299.2,309,300.3,374.1,431,445.5,480.4,470.9,459.2,468,528.5
MUSE,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,24.1,44.9,698.2,1089.8,1620.2,2376.6,3465.8,3777.7,3941.7,4359.7,4132.4,4226.7,4244.1,4196.4,4471.3,4541.7
MUSE,Current Policies,USA,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,0,0,0,0.2,0.5,2.6,4.8,7,8,8.9,9.1,9.2,9.2,9.3,9.3,9.3
MUSE,Current Policies,World,Carbon Sequestration CCS,Mt CO2/yr,,,0,0,0,0,0,8.3,21.8,61.5,102.6,150.3,164,172.9,183.9,187.4,184.3,181.7,177.4,174.4
MUSE,Current Policies,USA,Carbon Sequestration Direct Air Capture,Mt CO2/yr,,,0,0,0,0,0,0,0,6.3,69.3,138.5,277.1,529,773,944.6,944.6,944.6,944.6,944.6
MUSE,Current Policies,World,Carbon Sequestration Direct Air Capture,Mt CO2/yr,,,0,0,0,0,0,0,0,6.6,180,382.8,791.2,1524.9,2288.7,2963.9,3104,3224.3,3326.9,3441.7
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,4813.6,4053.9,3914.4,3173.9,2631.1,2375.4,2057,1710,1492.4,1385.6,1058.8,669.3,544.1,433,479,273.6,312.1,312.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,36381,36003.2,35319,33276.1,30501.9,27905.6,26114.7,23856.3,22849.6,21458.5,20621.1,19791.3,18914.4,18090.6,18209.5,17693.2,18036.6,18122.1
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,4710.8,3947.5,3818.7,3091.9,2558.6,2310.5,1996.8,1658.9,1506.8,1476.1,1287.3,1152.4,1270.4,1330.3,1375.8,1169.5,1207.2,1206.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,33591.4,33098.3,32745.6,31070.4,28559.9,26213.7,24645.4,22391.1,21578.9,20602,20149.5,20094.9,20150.2,20101.2,20404.5,20039.7,20503.2,20734.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,4813.6,4053.9,3914.4,3173.9,2631.1,2375.4,2057,1716.3,1561.6,1524.1,1335.8,1198.3,1317.1,1377.5,1423.6,1218.1,1256.7,1256.6
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,36381,36003.2,35319,33276.1,30501.9,27905.6,26114.7,23862.9,23029.6,21841.4,21412.4,21316.1,21203.1,21054.5,21313.5,20917.6,21363.5,21563.7
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,2671.9,2759.1,3024.1,2523.1,2026.4,1935.7,1834.7,1627.5,1558,1519,1369.4,1335.5,1451.9,1476.5,1436.5,1233.2,1287.2,1310.5
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,20176.2,21364.1,22674.4,21979.5,20674.4,20098.6,19985.5,19598.2,20097.2,20138.3,20023.7,20275.8,20399.2,20371.1,20753.8,20503.6,20735.8,20964.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,90.9,93.3,77.8,44.7,28.2,24,23.6,23.6,23.7,24.2,24,24.2,24.1,23.4,23,24.3,23.7,23
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,657.7,697.1,592.1,383.9,285.3,268.4,277.4,282.5,304.7,329.5,343.5,350.8,358.5,366.6,368,390.3,419.2,424.3
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,340.3,342.4,379.5,407.9,407.6,390.2,320.4,158.1,-18.8,-190.2,-257.2,-270.9,-291.2,-303.7,-291.7,-289.4,-287.8,-280.9
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,6426.4,6727.6,6556.1,6298.2,5655.2,4847.9,4056.9,2997.2,2265,1431.6,1271.8,1156.6,778.9,426.9,288.2,197.7,140,-30.9
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,36,37.9,40.4,43.6,43.4,43.1,42.7,31.7,19.9,11.5,7.5,3.6,3.7,3.7,3.7,3.8,3.8,3.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1366.1,1403.2,1358.3,1306.5,1239.3,1114,974.7,732.2,491.9,251.2,223.7,189.2,133.9,98.5,65,49.8,40.8,25.4
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,168.9,170.7,187,199.7,197.9,179.5,109.3,-32.7,-187.9,-327.7,-388.7,-396.4,-410.5,-415.9,-420.1,-423,-424.9,-425.7
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1046.9,1077.6,1109.5,1123.9,1089.5,968.7,792.7,507.5,195.4,-188.2,-248.5,-260,-399.3,-516.1,-528.4,-539.6,-523.1,-599.3
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,49.3,50.4,55,58.9,58.3,52.8,47.3,33,18.2,7.7,7.9,8,8.2,8.3,8.3,8.4,8.4,8.4
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,331.3,338.5,343.9,345.4,333,304.8,276.1,215.7,145.2,87.2,80.3,72.1,58.6,54,50.2,47.8,46.5,43.4
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,2.7,2.8,2.9,3,3.1,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6,3.6,3.6,3.6
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,69.9,71.3,72.2,72.7,72.8,72.6,72,69.7,67,64.3,62.5,60.6,59.3,56.2,53,50.7,48.6,45.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,45.5,46.1,49.7,52.9,52.3,47.3,42.2,29.5,16.3,6.8,6.9,7,7.1,7.2,7.3,7.3,7.3,7.3
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,163.6,166.2,168.8,169.9,163.3,148.9,133.6,101.9,67.8,41,38.5,36.8,34,33.1,32.1,31.5,30.9,29.6
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,71.3,71.4,79.3,84.9,84.2,76.3,16.6,-98.4,-225.7,-345.6,-406.9,-414.9,-429.2,-434.9,-439.2,-442.3,-444.2,-445.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,482,501.7,524.7,535.8,520.4,442.4,311,120.2,-84.6,-380.7,-429.8,-429.5,-551.2,-659.4,-663.8,-669.6,-648.9,-717.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,11.5,10.8,11.6,12.3,12.1,11.9,11.7,10.6,9.5,0.8,-3.9,-8.5,-16.9,-25.7,-25.9,-21,-17.4,-8.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,177.6,181.6,186.5,189.1,189,187,184.4,163.4,134.5,92.8,70,46.5,16,-8.6,-20.3,-18.3,-18.6,-22.4
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,2305.1,2395.7,2132.1,1868.6,1345.4,822.2,411.1,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,45.8,38.8,59.9,77.2,84.9,92.3,99.4,97.3,94.7,86.4,88.2,89.9,91.3,92.4,108.4,108.9,109.1,109.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,200.4,191.5,229.1,253.1,277.1,300.1,321,326.5,296.8,282.8,277.7,272.4,231.2,173.4,169.6,164.2,158,137.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,78.1,84.2,80.6,75,69.2,63.3,57.3,51.2,45,38.9,39.7,40.5,41.2,41.8,42.2,42,41.6,40.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1330.2,1478,1540.4,1557.1,1515,1456,1373,1267.6,1146.4,993,948.9,908.5,797.2,679.7,602.3,541.6,482.9,427.7
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,2.6,2.7,2.4,2.1,1.5,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,193.3,176.7,154.6,132.5,96.3,60.1,30.1,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,650.9,670,823.1,781.1,787.1,757.7,687.4,611.5,610.4,530.4,540.7,712.1,766,860.9,866.3,643.6,681,680.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,4410.1,4500.6,5071.4,5193.1,5427.5,5231.9,5149,4902.4,4716.1,4659,4619,4948.7,4905.4,5080.8,5003.6,4425.3,4282.4,3993.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,254.5,262.5,377.4,298.2,292.4,284.5,191.1,110.4,48.9,53.2,102.8,238.9,349.4,366.8,369.5,197.1,197.8,197.7
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1006.1,1046.4,1365.7,1219.1,1141.3,1085.6,937,800.4,742.2,744.8,803.1,1054.2,1161.3,1193.3,1203.2,898.7,927.8,934.6
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,27.2,28,27.9,30,30.9,31.8,32.4,33,33.7,34.4,35,35.6,36.1,36.5,36.7,36.9,37,37
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,144.4,151,191.2,196.2,185.8,191.8,192.3,185.9,191.3,193.7,199.3,200.5,201.2,211.8,218,217,208,195.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,188.8,194.7,324.7,254.3,250.5,243.1,153.8,77.3,15.2,18.9,67.7,203.3,313.3,330.3,332.8,160.2,160.8,160.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,773.7,805.2,1103.6,972.7,916,859.3,724.1,605.4,545,546.1,599.4,849.2,955.7,977.2,981,677.7,715.9,735.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,38.4,39.7,24.9,14,11,9.7,4.9,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,88.1,90.2,70.9,50.1,39.6,34.5,20.6,9.1,5.9,5,4.5,4.5,4.4,4.3,4.2,4.1,3.9,3.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,396.4,407.6,445.6,482.9,494.7,473.2,496.3,501.2,561.6,477.2,437.9,473.2,416.6,494.1,496.8,446.6,483.2,483.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,3404,3454.2,3705.7,3974.1,4286.1,4146.3,4212,4102,3973.9,3914.3,3815.9,3894.6,3744.1,3887.5,3800.4,3526.6,3354.6,3058.6
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,32.3,32.9,24.9,25.5,39.3,42.9,44,44.9,45.8,46.7,47.6,48.4,49.1,49.6,50,50.2,50.3,50.3
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1089.1,1107.2,957.1,955,1237.2,1313.2,1401.3,1421.6,1472,1501,1540.3,1565.4,1594,1599.9,1608.7,1421.2,1210.1,947.9
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,355.5,366.1,414.7,439.5,445,417.4,452.2,456.2,515.8,430.5,390.3,424.8,367.5,444.5,446.9,396.4,432.9,432.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,2026.5,2056.5,2335.8,2404.2,2306.2,2068.2,2160.6,2122.8,2154.4,2078.6,2030.4,1993,1872.3,1969,1860.3,1741.6,1786.7,1889.1
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,8.6,8.6,6.1,17.9,10.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,288.4,290.5,412.8,614.8,742.8,764.8,650.1,557.6,347.4,334.7,245.2,336.1,277.8,318.6,331.5,363.8,358,221.6
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,1579.4,1639.8,1718.6,1265.2,768,723.2,756.1,783.1,894.2,1116.8,1039.7,854.3,941,890.4,833.6,849.8,865.1,882
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,7163.7,7896.3,8771.9,8457,7603.9,8050.9,8678.1,9511.8,10656.2,11421.6,11284.8,11202.6,11780.7,12001.4,12707.5,13280.4,13787.5,14387.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,158.1,165.6,177,198.2,210.6,222.9,235.6,248.9,240,220.7,213.8,214.4,216.5,218.4,225.7,232.4,238.6,244.4
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,816.5,910.3,1033.5,1235.8,1399.1,1556.7,1715.3,1875.6,1857.7,1770.3,1725.3,1732.8,1755,1760,1827.8,1842.6,1914.4,1981.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,74.7,76.7,76.7,82.8,85.1,87.2,89,90.8,92.7,94.6,96.4,98.1,99.5,100.6,101.4,101.8,101.9,102
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,380.2,411.3,421.9,477.1,509.8,540,568.4,595.3,621.2,643.8,667.5,691.8,716.6,741.9,766.9,789.6,810.6,817.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,83.5,88.9,100.3,115.4,125.5,135.8,146.6,158,147.4,126.2,117.4,116.3,117,117.8,124.3,130.5,136.7,142.5
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,436.3,499,611.6,758.8,889.3,1016.7,1146.8,1280.3,1236.5,1126.5,1057.8,1041,1038.3,1018,1060.9,1053.1,1103.7,1163.9
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,10.1,13.7,28.8,35.9,57.5,68.9,81.4,91.5,94.8,90.4,81.6,82.2,85.4,86,92.8,99.7,107.2,114.7
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,1953.9,2054,2530.5,2916,3372.8,3602,3900.9,4140.3,4761.4,4934.7,5259.1,5480,5549,5569.9,5652.6,5551.6,5550.4,5697.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,2.2,3,6.1,13.8,23.4,29.1,34.5,40.3,46.3,52.6,59.4,66.4,73.4,80.5,87.7,94.8,102,109.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,629.1,688.2,1002,1401.3,1766.5,1962.6,2106.9,2236,2606.2,2638,2754.5,2862.9,2973.3,3074.4,3266,3341.8,3443.7,3506.3
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,148.9,153.8,157,91.1,55.9,42.8,41,40.9,40.8,40.8,40.8,15.3,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,963.7,1023.7,984.5,823.9,603.2,497.1,476.2,474.4,473.5,472.2,389.9,134.8,141.3,138,136.6,134,129.6,132.9
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,80,82.6,87.8,37.5,23.9,16.4,15.4,15.3,15.3,15.3,15.3,15.3,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,694,723.3,673,555.7,453.3,385.8,376.5,375.5,375.1,374.3,303.4,119.6,128.2,127.2,126.2,123.6,119.1,122.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,68.9,71.1,69.3,53.6,32,26.4,25.6,25.6,25.5,25.5,25.5,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,269.7,300.5,311.5,268.2,149.9,111.3,99.7,98.9,98.3,97.9,86.5,15.2,13.1,10.8,10.4,10.3,10.5,10.7
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,1270.2,1317.5,1378.4,962.2,478.1,428.4,444.9,453.1,567.1,802.7,725.7,558.2,651.1,591.5,520.3,522.6,524.5,528.5
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,4754.5,5274.1,5751.9,4995.9,3835.1,4034.5,4379.6,4925.8,5718.9,6541.1,6415.1,6472.2,6911.1,7029,7477.1,7962.1,8299.9,8766.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,70,72.8,79.1,79.4,91.5,96.9,110.6,102.9,106.6,110.3,125.4,125.5,128.3,130.8,136,134.8,135.9,136.7
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,548.8,601.6,628.4,711.6,842.6,961.2,1070.8,1150.8,1243.2,1351.8,1455,1489.6,1503.9,1530.3,1610.3,1680.9,1741.1,1804.2
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,68,70.4,78.6,40.6,22.7,15.7,14.9,5.8,8,8.1,8.2,6.3,6.4,6.5,6.5,6.5,6.7,6.7
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,590.5,632.4,620.5,469.6,343.8,271.2,133.8,150.6,164.2,161.5,100.2,135.2,137.4,132,102.9,132.8,128.9,124.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,1132.2,1174.3,1220.7,842.2,363.9,315.8,319.5,344.5,452.5,684.3,592.1,426.5,516.4,454.3,377.8,381.3,381.9,385.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,3615.2,4040.1,4502.9,3814.8,2648.8,2802.1,3175.1,3624.4,4311.6,5027.8,4859.9,4847.4,5269.8,5366.7,5763.9,6148.5,6429.9,6837.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,2038.9,1188.4,794.6,568.8,532.2,374.8,162.1,31.4,-51.2,-42.9,-82,-183.2,-181.5,-146.2,-60.7,-63.7,-80,-104.4
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,13415.2,11734.3,10071.1,9090.9,7885.5,6115.2,4660,2793,1481.7,463.7,125.8,-180.9,-249,-269.9,-349.3,-463.9,-232.6,-230.6
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,1901.7,982.1,574,376.8,398,263.9,115.2,-2.2,-69.5,-50.1,-87.7,-188,-186.7,-150.8,-64.8,-67.9,-84.3,-108.8
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,12519.8,10538.7,8832.8,7976.6,6937,5342.7,3957.5,2050.4,937.3,11.8,-161.4,-386.9,-456.5,-491.8,-587.6,-721.1,-506.9,-528.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0.2,15,8,11,0.5,2.9,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,1.2,45.5,73.3,31.4,102.5,247.3,136.2,127.9,102.3,18.9,3.2,1.4,1,1.3,1.1,0.3
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,16.6,95.9,120,86.6,52.3,42.5,4.8,5,5.4,7.1,5.7,4.4,4.9,4.5,4.1,4.2,4.2,4.3
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,94.4,424.9,550.9,467.5,379.4,350.8,313,311.4,315.1,321.7,178.5,180,195.8,206.2,221.3,233.4,246,263.1
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,120.5,110.5,100.4,90.4,73.9,57.4,41.6,25.7,12.9,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,801,770.7,685.8,600.8,494.9,389.1,285.7,182.4,91.2,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0.5,0.5,0.8,1.2,1.2,1.6,1.9,2.3,6.4,7.1,8.6,14.3,16.1,22.6,27.2,34.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,102.9,106.4,95.7,82,72.5,64.9,60.2,57.4,54.9,48.1,48.5,45.9,46.7,47.3,47.8,48.7,49.5,50.6
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,2789.6,2904.8,2573.4,2205.7,1942,1691.9,1469.3,1471.8,1450.7,1239.3,1262.9,1221.2,1052.9,953.3,908.9,877.8,860.3,829.5
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,46.1,47.4,42.7,36.6,32.4,29.9,29.3,24.6,20,13.5,10.6,6,6.1,6.2,6.2,6.3,6.3,6.3
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,2375.6,2460.1,2172.2,1861.8,1637.9,1415.9,1217.3,1194.1,1155.9,952.5,967.4,933.1,783.8,686.5,643.6,614.6,602.9,578.1
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,28.3,29.4,26.4,22.6,20,16.5,13.1,10.2,7.4,3.4,3.7,3.9,4,4,4.1,4.1,4.1,4.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,213.1,221.9,198.8,170.4,150.7,133.5,121.2,122.4,115.4,97.4,96.5,88.3,74.4,69.7,66.6,63,61.1,57.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,28.3,29.4,26.4,22.6,20,16.5,13.1,10.2,7.4,3.4,3.7,3.9,4,4,4.1,4.1,4.1,4.1
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,213.1,221.9,198.8,170.4,150.7,133.5,121.2,122.4,115.4,97.4,96.5,88.3,74.4,69.7,66.6,63,61.1,57.8
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,USA,Emissions CO2,Mt CO2/yr,,,28.4,29.6,26.6,22.8,20.1,18.5,17.9,22.6,27.5,31.2,34.2,36,36.6,37.1,37.5,38.4,39.1,40.2
MUSE,Current Policies,World,Emissions CO2,Mt CO2/yr,,,200.9,222.8,202.5,173.6,153.5,142.5,130.8,155.3,179.5,189.5,199,199.7,194.8,197,198.8,200.2,196.3,193.6
MUSE,Current Policies,USA,Final Energy,EJ/yr,,,54.9,56.6,58.3,52.9,46.5,43.9,43.6,44.4,45.9,46.1,47.3,47.8,49,51.2,51.8,50.1,50.7,51.2
MUSE,Current Policies,World,Final Energy,EJ/yr,,,405.2,430.2,442.7,422.5,400.3,385.4,381.8,378.4,390.8,399.8,408.7,418.2,430.5,445.7,460,469,479.2,487.2
MUSE,Current Policies,USA,Final Energy AFOFI,EJ/yr,,,1.7,1.7,1.4,0.9,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
MUSE,Current Policies,World,Final Energy AFOFI,EJ/yr,,,12.8,13.5,11.9,8.8,7,6.7,6.8,7,7.1,7.3,7.5,7.9,8.4,8.8,9.3,9.6,10.2,10.6
MUSE,Current Policies,USA,Final Energy AFOFI,EJ/yr,,,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
MUSE,Current Policies,World,Final Energy AFOFI,EJ/yr,,,2.6,2.7,2.5,2.1,1.9,1.9,1.9,1.9,1.9,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7
MUSE,Current Policies,USA,Final Energy AFOFI,EJ/yr,,,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSE,Current Policies,World,Final Energy AFOFI,EJ/yr,,,0.8,0.9,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.6,0.7
MUSE,Current Policies,USA,Final Energy AFOFI,EJ/yr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
